# this bed file is based on information from NZ_CP007640.gff3/ bed, but the positions are based on Batro
# seqName	start	ende	direction	type1	type2	Name	locus_tag	product
NZ_CP007640.1	3065276	3066532	+	CDS	gene	DJ95_RS14660	DJ95_RS14660	LCP family protein
NZ_CP007640.1	3066622	3067698	-	CDS	gene	DJ95_RS14665	DJ95_RS14665	undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
NZ_CP007640.1	3067839	3069029	-	CDS	gene	DJ95_RS14670	DJ95_RS14670	glycosyltransferase family 1 protein
NZ_CP007640.1	3069057	3069815	-	CDS	gene	DJ95_RS14675	DJ95_RS14675	glycosyltransferase
NZ_CP007640.1	3069839	3070519	-	CDS	gene	DJ95_RS14680	DJ95_RS14680	hydrolase
NZ_CP007640.1	3070550	3072019	-	CDS	gene	DJ95_RS14685	DJ95_RS14685	O-antigen ligase family protein
NZ_CP007640.1	3072106	3073491	-	CDS	gene	DJ95_RS14690	DJ95_RS14690	UDP-glucose/GDP-mannose dehydrogenase family protein
NZ_CP007640.1	3073536	3074741	-	CDS	gene	DJ95_RS14695	DJ95_RS14695	glycosyltransferase family 4 protein
NZ_CP007640.1	3074738	3076186	-	CDS	gene	DJ95_RS14700	DJ95_RS14700	MOP flippase family protein
NZ_CP007640.1	3076238	3076897	-	CDS	gene	DJ95_RS14705	DJ95_RS14705	exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase
NZ_CP007640.1	3077127	3077579	-	CDS	gene	DJ95_RS14710	DJ95_RS14710	hypothetical protein
NZ_CP007640.1	3077715	3079205	-	CDS	gene	DJ95_RS14715	DJ95_RS14715	N-acetylmuramoyl-L-alanine amidase
NZ_CP007640.1	3079227	3081347	-	CDS	gene	DJ95_RS14720	DJ95_RS14720	SpoIID/LytB domain-containing protein
NZ_CP007640.1	3081368	3081685	-	CDS	gene	DJ95_RS14725	DJ95_RS14725	hypothetical protein
NZ_CP007640.1	3081866	3082783	+	CDS	gene	DJ95_RS14730	DJ95_RS14730	LytR family transcriptional regulator
NZ_CP007640.1	3082949	3084091	-	CDS	gene	wecB	DJ95_RS14735	UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)
NZ_CP007640.1	3084358	3085236	+	CDS	gene	galU	DJ95_RS14740	UTP--glucose-1-phosphate uridylyltransferase GalU
NZ_CP007640.1	3085337	3086539	-	CDS	pseudogene	tagH	DJ95_RS14745	teichoic acids export ABC transporter ATP-binding subunit TagH
NZ_CP007640.1	3086559	3087386	-	CDS	gene	tagG	DJ95_RS14750	teichoic acids export ABC transporter permease subunit TagG
NZ_CP007640.1	3087658	3089850	-	CDS	gene	DJ95_RS14755	DJ95_RS14755	CDP-glycerol:glycerophosphate glycerophosphotransferase
NZ_CP007640.1	3090036	3091229	-	CDS	gene	DJ95_RS14760	DJ95_RS14760	CDP-glycerol glycerophosphotransferase family protein
NZ_CP007640.1	3091380	3091769	-	CDS	gene	tagD	DJ95_RS14765	glycerol-3-phosphate cytidylyltransferase
NZ_CP007640.1	3092161	3092931	+	CDS	gene	DJ95_RS14770	DJ95_RS14770	WecB/TagA/CpsF family glycosyltransferase
NZ_CP007640.1	3092965	3094122	+	CDS	gene	DJ95_RS14775	DJ95_RS14775	CDP-glycerol--glycerophosphate glycerophosphotransferase
NZ_CP007640.1	3094308	3096950	-	CDS	gene	DJ95_RS14780	DJ95_RS14780	glucosaminidase domain-containing protein
NZ_CP007640.1	3097096	3098046	-	CDS	gene	manA	DJ95_RS14785	mannose-6-phosphate isomerase%2C class I
NZ_CP007640.1	3098338	3099789	+	CDS	gene	DJ95_RS14790	DJ95_RS14790	spore germination protein
NZ_CP007640.1	3099795	3100913	+	CDS	gene	DJ95_RS14795	DJ95_RS14795	spore germination protein
NZ_CP007640.1	3100897	3102021	+	CDS	gene	DJ95_RS14800	DJ95_RS14800	Ger(x)C family spore germination protein
NZ_CP007640.1	3102032	3103435	-	CDS	gene	DJ95_RS14805	DJ95_RS14805	glycosyltransferase
NZ_CP007640.1	3103571	3104947	-	CDS	gene	DJ95_RS14810	DJ95_RS14810	sugar porter family MFS transporter
NZ_CP007640.1	3105278	3106246	+	CDS	gene	DJ95_RS14815	DJ95_RS14815	LCP family protein
NZ_CP007640.1	3106441	3107298	+	CDS	gene	DJ95_RS14820	DJ95_RS14820	Cof-type HAD-IIB family hydrolase
NZ_CP007640.1	3107349	3108584	-	CDS	gene	DJ95_RS14825	DJ95_RS14825	C40 family peptidase
NZ_CP007640.1	3108764	3108928	-	CDS	gene	DJ95_RS21845	DJ95_RS21845	hypothetical protein
NZ_CP007640.1	3108935	3110083	-	CDS	gene	DJ95_RS14830	DJ95_RS14830	CapA family protein
NZ_CP007640.1	3110102	3110551	-	CDS	gene	pgsC	DJ95_RS14835	capsular polyglutamate amide ligase/translocase PgsC
NZ_CP007640.1	3110566	3111747	-	CDS	gene	pgsB	DJ95_RS14840	poly-gamma-glutamate synthase PgsB
NZ_CP007640.1	3112501	3113982	+	CDS	gene	DJ95_RS14845	DJ95_RS14845	spore germination protein
NZ_CP007640.1	3113972	3115063	+	CDS	gene	DJ95_RS14850	DJ95_RS14850	endospore germination permease
NZ_CP007640.1	3115053	3116186	+	CDS	gene	DJ95_RS14855	DJ95_RS14855	Ger(x)C family spore germination protein
NZ_CP007640.1	3116296	3117276	+	CDS	gene	DJ95_RS14860	DJ95_RS14860	LacI family transcriptional regulator
NZ_CP007640.1	3117280	3118161	+	CDS	gene	rbsK	DJ95_RS14865	ribokinase
NZ_CP007640.1	3118158	3118553	+	CDS	gene	rbsD	DJ95_RS14870	D-ribose pyranase
NZ_CP007640.1	3118570	3120051	+	CDS	gene	DJ95_RS14875	DJ95_RS14875	sugar ABC transporter ATP-binding protein
NZ_CP007640.1	3120053	3121018	+	CDS	gene	rbsC	DJ95_RS14880	ribose ABC transporter permease RbsC
NZ_CP007640.1	3121030	3121947	+	CDS	gene	rbsB	DJ95_RS14885	ribose ABC transporter substrate-binding protein RbsB
NZ_CP007640.1	3122063	3122599	+	CDS	gene	DJ95_RS14890	DJ95_RS14890	SH3 domain-containing protein
NZ_CP007640.1	3122861	3123157	+	CDS	gene	DJ95_RS14895	DJ95_RS14895	DUF3892 domain-containing protein
NZ_CP007640.1	3123197	3123724	-	CDS	gene	DJ95_RS14900	DJ95_RS14900	NAD(P)H-dependent oxidoreductase
NZ_CP007640.1	3123820	3124587	-	CDS	gene	budA	DJ95_RS14905	acetolactate decarboxylase
NZ_CP007640.1	3124652	3126364	-	CDS	gene	alsS	DJ95_RS14910	acetolactate synthase AlsS
NZ_CP007640.1	3126523	3127419	+	CDS	gene	DJ95_RS14915	DJ95_RS14915	LysR family transcriptional regulator
NZ_CP007640.1	3127493	3128584	-	CDS	gene	DJ95_RS14920	DJ95_RS14920	CotH kinase family protein
NZ_CP007640.1	3128725	3129140	+	CDS	gene	DJ95_RS14925	DJ95_RS14925	spore gernimation protein GerQ
NZ_CP007640.1	3129449	3130069	+	CDS	gene	DJ95_RS14930	DJ95_RS14930	flavin reductase family protein
NZ_CP007640.1	3130328	3132415	+	CDS	gene	DJ95_RS14935	DJ95_RS14935	BglG family transcription antiterminator
NZ_CP007640.1	3132427	3132693	+	CDS	gene	DJ95_RS14940	DJ95_RS14940	PTS sugar transporter subunit IIB
NZ_CP007640.1	3132725	3133987	+	CDS	gene	DJ95_RS14945	DJ95_RS14945	PTS ascorbate transporter subunit IIC
NZ_CP007640.1	3134003	3134701	+	CDS	gene	DJ95_RS14950	DJ95_RS14950	ribulose-phosphate 3-epimerase
NZ_CP007640.1	3134783	3135127	+	CDS	gene	DJ95_RS14955	DJ95_RS14955	DUF4181 domain-containing protein
NZ_CP007640.1	3135136	3136713	-	CDS	gene	ggt	DJ95_RS14960	gamma-glutamyltransferase
NZ_CP007640.1	3136927	3137403	+	CDS	gene	DJ95_RS14965	DJ95_RS14965	Lrp/AsnC family transcriptional regulator
NZ_CP007640.1	3137417	3138010	+	CDS	gene	DJ95_RS14970	DJ95_RS14970	chromate transporter
NZ_CP007640.1	3138007	3138543	+	CDS	gene	DJ95_RS14975	DJ95_RS14975	chromate transporter
NZ_CP007640.1	3138568	3138801	-	CDS	gene	DJ95_RS14980	DJ95_RS14980	hypothetical protein
NZ_CP007640.1	3138798	3139343	-	CDS	gene	DJ95_RS14985	DJ95_RS14985	flavodoxin family protein
NZ_CP007640.1	3139466	3140356	+	CDS	gene	DJ95_RS14990	DJ95_RS14990	LysR family transcriptional regulator
NZ_CP007640.1	3140487	3140678	-	CDS	gene	DJ95_RS14995	DJ95_RS14995	hypothetical protein
NZ_CP007640.1	3140707	3140943	-	CDS	gene	DJ95_RS15000	DJ95_RS15000	hypothetical protein
NZ_CP007640.1	3140968	3141627	-	CDS	gene	DJ95_RS15005	DJ95_RS15005	hypothetical protein
NZ_CP007640.1	3141722	3142273	-	CDS	gene	DJ95_RS15010	DJ95_RS15010	hypothetical protein
NZ_CP007640.1	3142278	3144095	-	CDS	gene	DJ95_RS15015	DJ95_RS15015	transposase
NZ_CP007640.1	3144114	3144374	-	CDS	gene	DJ95_RS15020	DJ95_RS15020	YwqI/YxiC family protein
NZ_CP007640.1	3144384	3144806	-	CDS	gene	DJ95_RS15025	DJ95_RS15025	DUF5082 family protein
NZ_CP007640.1	3145188	3145451	+	CDS	gene	DJ95_RS15030	DJ95_RS15030	hypothetical protein
NZ_CP007640.1	3145540	3146856	-	CDS	gene	DJ95_RS15035	DJ95_RS15035	UDP-glucose/GDP-mannose dehydrogenase family protein
NZ_CP007640.1	3147255	3148025	-	CDS	gene	DJ95_RS15040	DJ95_RS15040	tyrosine protein phosphatase
NZ_CP007640.1	3148123	3148788	-	CDS	gene	DJ95_RS15045	DJ95_RS15045	CpsD/CapB family tyrosine-protein kinase
NZ_CP007640.1	3148808	3149554	-	CDS	gene	DJ95_RS15050	DJ95_RS15050	capsular polysaccharide biosynthesis protein
NZ_CP007640.1	3149813	3149956	-	CDS	gene	DJ95_RS21540	DJ95_RS21540	hypothetical protein
NZ_CP007640.1	3150162	3151772	+	CDS	gene	DJ95_RS15055	DJ95_RS15055	SWIM zinc finger family protein
NZ_CP007640.1	3151759	3154533	+	CDS	gene	DJ95_RS15060	DJ95_RS15060	DEAD/DEAH box helicase
NZ_CP007640.1	3154635	3155492	-	CDS	gene	DJ95_RS15065	DJ95_RS15065	Cof-type HAD-IIB family hydrolase
NZ_CP007640.1	3155512	3156276	-	CDS	gene	DJ95_RS15070	DJ95_RS15070	DeoR/GlpR family DNA-binding transcription regulator
NZ_CP007640.1	3156507	3156848	-	CDS	gene	ssb	DJ95_RS15075	single-stranded DNA-binding protein SsbB
NZ_CP007640.1	3156930	3157307	-	CDS	gene	DJ95_RS15080	DJ95_RS15080	hypothetical protein
NZ_CP007640.1	3157481	3157891	+	CDS	gene	DJ95_RS15085	DJ95_RS15085	YwpF-like family protein
NZ_CP007640.1	3157932	3158327	-	CDS	gene	mscL	DJ95_RS15090	large conductance mechanosensitive channel protein MscL
NZ_CP007640.1	3158404	3158838	-	CDS	gene	fabZ	DJ95_RS15095	3-hydroxyacyl-ACP dehydratase FabZ
NZ_CP007640.1	3159030	3160094	+	CDS	gene	DJ95_RS15100	DJ95_RS15100	tetratricopeptide repeat protein
NZ_CP007640.1	3160121	3160945	-	CDS	gene	DJ95_RS15105	DJ95_RS15105	flagellar hook-basal body protein
NZ_CP007640.1	3160978	3161793	-	CDS	gene	DJ95_RS15110	DJ95_RS15110	flagellar hook-basal body protein
NZ_CP007640.1	3161951	3162952	-	CDS	gene	mbl	DJ95_RS15115	cell shape-determining protein Mbl
NZ_CP007640.1	3163132	3163413	-	CDS	gene	spoIIID	DJ95_RS15120	sporulation transcriptional regulator SpoIIID
NZ_CP007640.1	3163428	3163538	-	CDS	gene	DJ95_RS21065	DJ95_RS21065	protein usd
NZ_CP007640.1	3163765	3164181	+	CDS	gene	DJ95_RS15125	DJ95_RS15125	MarR family transcriptional regulator
NZ_CP007640.1	3164202	3165398	+	CDS	gene	DJ95_RS15130	DJ95_RS15130	MFS transporter
NZ_CP007640.1	3165444	3166910	-	CDS	gene	DJ95_RS15135	DJ95_RS15135	NCS1 family nucleobase:cation symporter-1
NZ_CP007640.1	3167070	3168434	-	CDS	gene	DJ95_RS15140	DJ95_RS15140	MFS transporter
NZ_CP007640.1	3168431	3168991	-	CDS	gene	DJ95_RS15145	DJ95_RS15145	isochorismatase family protein
NZ_CP007640.1	3169172	3169633	-	CDS	gene	DJ95_RS15150	DJ95_RS15150	hypothetical protein
NZ_CP007640.1	3169955	3171163	+	CDS	gene	DJ95_RS15155	DJ95_RS15155	ammonium transporter
NZ_CP007640.1	3171182	3171532	+	CDS	gene	DJ95_RS15160	DJ95_RS15160	P-II family nitrogen regulator
NZ_CP007640.1	3171576	3172730	-	CDS	gene	ftsW	DJ95_RS15165	putative lipid II flippase FtsW
NZ_CP007640.1	3172924	3173505	+	CDS	gene	DJ95_RS15170	DJ95_RS15170	undecaprenyl-diphosphatase
NZ_CP007640.1	3173545	3173967	-	CDS	gene	DJ95_RS15175	DJ95_RS15175	VanZ family protein
NZ_CP007640.1	3174112	3174999	-	CDS	gene	DJ95_RS15180	DJ95_RS15180	M23 family metallopeptidase
NZ_CP007640.1	3175145	3175636	+	CDS	gene	DJ95_RS15185	DJ95_RS15185	GNAT family N-acetyltransferase
NZ_CP007640.1	3175633	3176163	+	CDS	gene	DJ95_RS15190	DJ95_RS15190	hypothetical protein
NZ_CP007640.1	3176619	3177623	+	CDS	gene	DJ95_RS15195	DJ95_RS15195	SDR family NAD(P)-dependent oxidoreductase
NZ_CP007640.1	3177643	3178587	+	CDS	gene	DJ95_RS15200	DJ95_RS15200	SDR family NAD(P)-dependent oxidoreductase
NZ_CP007640.1	3178602	3179798	+	CDS	gene	pseC	DJ95_RS15205	UDP-4-amino-4%2C6-dideoxy-N-acetyl-beta-L-altrosamine transaminase
NZ_CP007640.1	3179810	3180568	+	CDS	gene	DJ95_RS15210	DJ95_RS15210	glycosyltransferase family protein
NZ_CP007640.1	3180584	3181675	+	CDS	gene	pseG	DJ95_RS15215	UDP-2%2C4-diacetamido-2%2C4%2C6-trideoxy-beta-L-altropyranose hydrolase
NZ_CP007640.1	3181691	3182281	+	CDS	gene	pseH	DJ95_RS15220	UDP-4-amino-4%2C6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase
NZ_CP007640.1	3182354	3183403	+	CDS	gene	pseI	DJ95_RS15225	pseudaminic acid synthase
NZ_CP007640.1	3183777	3184223	-	CDS	gene	DJ95_RS15230	DJ95_RS15230	DUF5392 family protein
NZ_CP007640.1	3184467	3185915	+	CDS	gene	cls	DJ95_RS15235	cardiolipin synthase
NZ_CP007640.1	3185969	3186733	-	CDS	gene	DJ95_RS15240	DJ95_RS15240	MerR family transcriptional regulator
NZ_CP007640.1	3186874	3187263	+	CDS	gene	DJ95_RS15245	DJ95_RS15245	hypothetical protein
NZ_CP007640.1	3187311	3187952	-	CDS	gene	DJ95_RS15250	DJ95_RS15250	NAD(P)-dependent oxidoreductase
NZ_CP007640.1	3188021	3188425	-	CDS	gene	DJ95_RS15255	DJ95_RS15255	Rrf2 family transcriptional regulator
NZ_CP007640.1	3188567	3190276	-	CDS	gene	ureC	DJ95_RS15260	urease subunit alpha
NZ_CP007640.1	3190273	3190647	-	CDS	gene	ureB	DJ95_RS15265	urease subunit beta
NZ_CP007640.1	3190644	3190961	-	CDS	gene	ureA	DJ95_RS15270	urease subunit gamma
NZ_CP007640.1	3191712	3191903	-	CDS	gene	DJ95_RS15275	DJ95_RS15275	CsbD family protein
NZ_CP007640.1	3191976	3192455	-	CDS	gene	DJ95_RS15280	DJ95_RS15280	hypothetical protein
NZ_CP007640.1	3192702	3193835	-	CDS	gene	DJ95_RS15285	DJ95_RS15285	tetratricopeptide repeat protein
NZ_CP007640.1	3194078	3195103	-	CDS	gene	moaA	DJ95_RS15290	GTP 3'%2C8-cyclase MoaA
NZ_CP007640.1	3195119	3195907	-	CDS	gene	fdhD	DJ95_RS15295	formate dehydrogenase accessory sulfurtransferase FdhD
NZ_CP007640.1	3196009	3196179	-	CDS	gene	DJ95_RS21850	DJ95_RS21850	hypothetical protein
NZ_CP007640.1	3196291	3196971	-	CDS	gene	DJ95_RS15300	DJ95_RS15300	VWA domain-containing protein
NZ_CP007640.1	3197301	3197984	-	CDS	gene	DJ95_RS15305	DJ95_RS15305	VWA domain-containing protein
NZ_CP007640.1	3198440	3199471	-	CDS	gene	spoIID	DJ95_RS15310	stage II sporulation protein D
NZ_CP007640.1	3199684	3200994	-	CDS	gene	murA	DJ95_RS15315	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
NZ_CP007640.1	3201028	3201768	-	CDS	gene	DJ95_RS15320	DJ95_RS15320	YwmB family TATA-box binding protein
NZ_CP007640.1	3201903	3202133	-	CDS	gene	DJ95_RS15325	DJ95_RS15325	DUF1146 family protein
NZ_CP007640.1	3202327	3202797	+	CDS	gene	DJ95_RS15330	DJ95_RS15330	hypothetical protein
NZ_CP007640.1	3202835	3203233	-	CDS	gene	DJ95_RS15335	DJ95_RS15335	F0F1 ATP synthase subunit epsilon
NZ_CP007640.1	3203257	3204678	-	CDS	gene	atpD	DJ95_RS15340	F0F1 ATP synthase subunit beta
NZ_CP007640.1	3204702	3205562	-	CDS	gene	DJ95_RS15345	DJ95_RS15345	F0F1 ATP synthase subunit gamma
NZ_CP007640.1	3205639	3207147	-	CDS	gene	atpA	DJ95_RS15350	F0F1 ATP synthase subunit alpha
NZ_CP007640.1	3207164	3207709	-	CDS	gene	DJ95_RS15355	DJ95_RS15355	F0F1 ATP synthase subunit delta
NZ_CP007640.1	3207706	3208224	-	CDS	gene	atpF	DJ95_RS15360	F0F1 ATP synthase subunit B
NZ_CP007640.1	3208359	3208571	-	CDS	gene	atpE	DJ95_RS15365	F0F1 ATP synthase subunit C
NZ_CP007640.1	3208617	3209351	-	CDS	gene	atpB	DJ95_RS15370	F0F1 ATP synthase subunit A
NZ_CP007640.1	3209359	3209742	-	CDS	gene	DJ95_RS15375	DJ95_RS15375	ATP synthase subunit I
NZ_CP007640.1	3210175	3210804	-	CDS	gene	upp	DJ95_RS15380	uracil phosphoribosyltransferase
NZ_CP007640.1	3210939	3212186	-	CDS	gene	glyA	DJ95_RS15385	serine hydroxymethyltransferase
NZ_CP007640.1	3212379	3212921	-	CDS	gene	DJ95_RS15390	DJ95_RS15390	TIGR01440 family protein
NZ_CP007640.1	3212934	3213383	-	CDS	gene	rpiB	DJ95_RS15395	ribose 5-phosphate isomerase B
NZ_CP007640.1	3213473	3213928	-	CDS	gene	DJ95_RS15400	DJ95_RS15400	low molecular weight protein arginine phosphatase
NZ_CP007640.1	3214004	3214561	-	CDS	gene	DJ95_RS15405	DJ95_RS15405	manganese efflux pump MntP family protein
NZ_CP007640.1	3214640	3215680	-	CDS	gene	DJ95_RS15410	DJ95_RS15410	threonylcarbamoyl-AMP synthase
NZ_CP007640.1	3215836	3216279	-	CDS	gene	DJ95_RS15415	DJ95_RS15415	hypothetical protein
NZ_CP007640.1	3216349	3217035	-	CDS	gene	spoIIR	DJ95_RS15420	stage II sporulation protein R
NZ_CP007640.1	3217201	3217566	+	CDS	gene	DJ95_RS15425	DJ95_RS15425	UPF0715 family protein
NZ_CP007640.1	3217596	3217883	-	CDS	gene	DJ95_RS15430	DJ95_RS15430	hypothetical protein
NZ_CP007640.1	3218067	3218933	-	CDS	gene	prmC	DJ95_RS15435	peptide chain release factor N(5)-glutamine methyltransferase
NZ_CP007640.1	3218935	3220005	-	CDS	gene	prfA	DJ95_RS15440	peptide chain release factor 1
NZ_CP007640.1	3220134	3220517	+	CDS	gene	DJ95_RS15445	DJ95_RS15445	VOC family protein
NZ_CP007640.1	3220639	3221199	+	CDS	gene	racA	DJ95_RS15450	chromosome-anchoring protein RacA
NZ_CP007640.1	3221234	3222190	-	CDS	gene	DJ95_RS15455	DJ95_RS15455	AEC family transporter
NZ_CP007640.1	3222275	3223972	-	CDS	gene	DJ95_RS15460	DJ95_RS15460	NAD-dependent malic enzyme
NZ_CP007640.1	3224254	3224850	-	CDS	gene	DJ95_RS15465	DJ95_RS15465	thymidine kinase
NZ_CP007640.1	3224942	3225142	-	CDS	gene	rpmE	DJ95_RS15470	50S ribosomal protein L31
NZ_CP007640.1	3225271	3226554	-	CDS	gene	rho	DJ95_RS15475	transcription termination factor Rho
NZ_CP007640.1	3226966	3227931	-	CDS	gene	glpX	DJ95_RS15480	class II fructose-bisphosphatase
NZ_CP007640.1	3227964	3229253	-	CDS	gene	DJ95_RS15485	DJ95_RS15485	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
NZ_CP007640.1	3229610	3230248	-	CDS	gene	fsa	DJ95_RS15490	fructose-6-phosphate aldolase
NZ_CP007640.1	3230359	3231216	-	CDS	gene	DJ95_RS15495	DJ95_RS15495	fructose-bisphosphate aldolase
NZ_CP007640.1	3231397	3231771	-	CDS	gene	spo0F	DJ95_RS15500	sporulation initiation phosphotransferase Spo0F
NZ_CP007640.1	3231936	3232457	+	CDS	gene	DJ95_RS15505	DJ95_RS15505	DUF2529 domain-containing protein
NZ_CP007640.1	3232536	3234143	-	CDS	gene	pyrG	DJ95_RS15510	CTP synthase (glutamine hydrolyzing)
NZ_CP007640.1	3234418	3234951	-	CDS	gene	DJ95_RS15515	DJ95_RS15515	DNA-directed RNA polymerase subunit delta
NZ_CP007640.1	3235151	3236290	-	CDS	gene	DJ95_RS15520	DJ95_RS15520	acyl-CoA dehydrogenase
NZ_CP007640.1	3236287	3238416	-	CDS	gene	DJ95_RS15525	DJ95_RS15525	(Fe-S)-binding protein
NZ_CP007640.1	3238570	3239769	+	CDS	gene	cls	DJ95_RS15530	cardiolipin synthase
NZ_CP007640.1	3239782	3240744	+	CDS	gene	uvsE	DJ95_RS15535	UV DNA damage repair endonuclease UvsE
NZ_CP007640.1	3240852	3241124	+	CDS	gene	DJ95_RS15540	DJ95_RS15540	hypothetical protein
NZ_CP007640.1	3241190	3241714	-	CDS	gene	DJ95_RS15545	DJ95_RS15545	dihydrofolate reductase family protein
NZ_CP007640.1	3241786	3243510	-	CDS	gene	DJ95_RS15550	DJ95_RS15550	ABC transporter ATP-binding protein/permease
NZ_CP007640.1	3243601	3245103	-	CDS	gene	cls	DJ95_RS15555	cardiolipin synthase
NZ_CP007640.1	3245461	3246153	-	CDS	gene	narI	DJ95_RS15560	respiratory nitrate reductase subunit gamma
NZ_CP007640.1	3246150	3246704	-	CDS	gene	narJ	DJ95_RS15565	nitrate reductase molybdenum cofactor assembly chaperone
NZ_CP007640.1	3246730	3248193	-	CDS	gene	narH	DJ95_RS15570	nitrate reductase subunit beta
NZ_CP007640.1	3248183	3251869	-	CDS	gene	DJ95_RS15575	DJ95_RS15575	nitrate reductase subunit alpha
NZ_CP007640.1	3252009	3252485	-	CDS	gene	DJ95_RS15580	DJ95_RS15580	Crp/Fnr family transcriptional regulator
NZ_CP007640.1	3252628	3253347	+	CDS	gene	DJ95_RS15585	DJ95_RS15585	YwiC-like family protein
NZ_CP007640.1	3253387	3254103	-	CDS	gene	DJ95_RS15590	DJ95_RS15590	Crp/Fnr family transcriptional regulator
NZ_CP007640.1	3254215	3255402	-	CDS	gene	DJ95_RS15595	DJ95_RS15595	NarK/NasA family nitrate transporter
NZ_CP007640.1	3255535	3257205	-	CDS	gene	DJ95_RS15600	DJ95_RS15600	arginine--tRNA ligase
NZ_CP007640.1	3257202	3257630	-	CDS	gene	DJ95_RS15605	DJ95_RS15605	DUF1934 domain-containing protein
NZ_CP007640.1	3257943	3258074	+	CDS	gene	DJ95_RS15610	DJ95_RS15610	subtilosin A
NZ_CP007640.1	3258206	3259552	+	CDS	gene	albA	DJ95_RS15615	subtilosin maturase AlbA
NZ_CP007640.1	3259565	3259726	+	CDS	gene	DJ95_RS15620	DJ95_RS15620	bacteriocin biosynthesis protein AlbB
NZ_CP007640.1	3259723	3260442	+	CDS	gene	DJ95_RS15625	DJ95_RS15625	ABC transporter ATP-binding protein
NZ_CP007640.1	3260435	3261763	+	CDS	gene	DJ95_RS15630	DJ95_RS15630	bacteriocin biosynthesis protein AlbD
NZ_CP007640.1	3261711	3262901	+	CDS	gene	DJ95_RS15635	DJ95_RS15635	insulinase family protein
NZ_CP007640.1	3262907	3264184	+	CDS	gene	DJ95_RS15640	DJ95_RS15640	insulinase family protein
NZ_CP007640.1	3264181	3264882	+	CDS	gene	DJ95_RS15645	DJ95_RS15645	bacteriocin biosynthesis protein AlbG
NZ_CP007640.1	3264889	3266265	-	CDS	gene	DJ95_RS15650	DJ95_RS15650	YncE family protein
NZ_CP007640.1	3265799	3266231	-	CDS	gene	DJ95_RS15655	DJ95_RS15655	YncE family protein
NZ_CP007640.1	3267950	3268504	+	CDS	gene	DJ95_RS15660	DJ95_RS15660	YdhK family protein
NZ_CP007640.1	3268715	3269857	+	CDS	gene	DJ95_RS15665	DJ95_RS15665	tetratricopeptide repeat protein
NZ_CP007640.1	3269841	3269960	+	CDS	gene	DJ95_RS15670	DJ95_RS15670	PhrC/PhrF family phosphatase-inhibitory pheromone
NZ_CP007640.1	3270060	3270266	+	CDS	gene	DJ95_RS15675	DJ95_RS15675	RNA-binding protein
NZ_CP007640.1	3270308	3271180	-	CDS	gene	speB	DJ95_RS15680	agmatinase
NZ_CP007640.1	3271241	3272071	-	CDS	gene	speE	DJ95_RS15685	spermidine synthase
NZ_CP007640.1	3272276	3274351	+	CDS	gene	DJ95_RS15690	DJ95_RS15690	penicillin-binding protein
NZ_CP007640.1	3274398	3274544	-	CDS	gene	DJ95_RS21855	DJ95_RS21855	hypothetical protein
NZ_CP007640.1	3274697	3275218	-	CDS	gene	DJ95_RS15695	DJ95_RS15695	YwhD family protein
NZ_CP007640.1	3275231	3275890	-	CDS	gene	DJ95_RS15700	DJ95_RS15700	site-2 protease family protein
NZ_CP007640.1	3275999	3276187	+	CDS	gene	DJ95_RS15705	DJ95_RS15705	4-oxalocrotonate tautomerase
NZ_CP007640.1	3276237	3276656	-	CDS	gene	DJ95_RS15710	DJ95_RS15710	MarR family transcriptional regulator
NZ_CP007640.1	3277243	3278622	+	CDS	gene	DJ95_RS15715	DJ95_RS15715	amino acid permease
NZ_CP007640.1	3278724	3279224	-	CDS	gene	DJ95_RS15720	DJ95_RS15720	YwgA family protein
NZ_CP007640.1	3279259	3280560	-	CDS	gene	DJ95_RS15725	DJ95_RS15725	HD domain-containing protein
NZ_CP007640.1	3280726	3280947	-	CDS	gene	DJ95_RS15730	DJ95_RS15730	DUF1450 domain-containing protein
NZ_CP007640.1	3281185	3281964	+	CDS	gene	DJ95_RS15735	DJ95_RS15735	RsfA family transcriptional regulator
NZ_CP007640.1	3282043	3282933	-	CDS	gene	DJ95_RS15740	DJ95_RS15740	carboxylate/amino acid/amine transporter
NZ_CP007640.1	3283183	3284028	-	CDS	gene	DJ95_RS15745	DJ95_RS15745	lipoate--protein ligase family protein
NZ_CP007640.1	3284087	3284974	-	CDS	gene	DJ95_RS15750	DJ95_RS15750	LysR family transcriptional regulator
NZ_CP007640.1	3285087	3286076	+	CDS	gene	DJ95_RS15755	DJ95_RS15755	putative sulfate exporter family transporter
NZ_CP007640.1	3286288	3287259	-	CDS	gene	pta	DJ95_RS15760	phosphate acetyltransferase
NZ_CP007640.1	3287526	3288290	+	CDS	gene	DJ95_RS15765	DJ95_RS15765	heme-dependent peroxidase
NZ_CP007640.1	3288321	3289556	-	CDS	gene	DJ95_RS15770	DJ95_RS15770	MFS transporter
NZ_CP007640.1	3289787	3290992	+	CDS	gene	DJ95_RS15775	DJ95_RS15775	multidrug effflux MFS transporter
