# this bed file is the NZ_CP026362.1, entries without unique locus_tag were fixed
# seqName	start	ende	direction	type1	type2	Name	locus_tag	product
NZ_CP026362.1	3197779	3198753	-	CDS	gene	BV11031_RS16815	BV11031_RS16815	LysR family transcriptional regulator
NZ_CP026362.1	3198871	3199629	+	CDS	gene	BV11031_RS16820	BV11031_RS16820	class I SAM-dependent methyltransferase
NZ_CP026362.1	3199658	3200218	-	CDS	gene	BV11031_RS16825	BV11031_RS16825	shikimate kinase
NZ_CP026362.1	3200478	3201296	-	CDS	gene	nadE	BV11031_RS16830	ammonia-dependent NAD(+) synthetase
NZ_CP026362.1	3201429	3202025	-	CDS	gene	BV11031_RS16835	BV11031_RS16835	DUF1989 domain-containing protein
NZ_CP026362.1	3202153	3203493	+	CDS	gene	BV11031_RS16840	BV11031_RS16840	amino acid permease
NZ_CP026362.1	3203496	3204245	-	CDS	gene	BV11031_RS16845	BV11031_RS16845	YqcI/YcgG family protein
NZ_CP026362.1	3204326	3204955	-	CDS	gene	BV11031_RS16850	BV11031_RS16850	LysE family transporter
NZ_CP026362.1	3205030	3205494	-	CDS	gene	BV11031_RS16855	BV11031_RS16855	MarR family transcriptional regulator
NZ_CP026362.1	3205607	3207145	+	CDS	gene	BV11031_RS16860	BV11031_RS16860	MFS transporter
NZ_CP026362.1	3207187	3208812	-	CDS	gene	BV11031_RS16865	BV11031_RS16865	L-lactate permease
NZ_CP026362.1	3208844	3209809	-	CDS	gene	BV11031_RS16870	BV11031_RS16870	L-lactate dehydrogenase
NZ_CP026362.1	3210149	3212128	-	CDS	gene	BV11031_RS16875	BV11031_RS16875	starch-binding protein
NZ_CP026362.1	3212373	3212864	-	CDS	gene	BV11031_RS16880	BV11031_RS16880	hypothetical protein
NZ_CP026362.1	3213303	3214610	+	CDS	gene	BV11031_RS16885	BV11031_RS16885	voltage-gated chloride channel family protein
NZ_CP026362.1	3214744	3215343	+	CDS	gene	BV11031_RS16890	BV11031_RS16890	DUF421 domain-containing protein
NZ_CP026362.1	3215454	3216335	-	CDS	gene	BV11031_RS16895	BV11031_RS16895	glycine/betaine ABC transporter
NZ_CP026362.1	3216335	3217183	-	CDS	gene	BV11031_RS16900	BV11031_RS16900	glycine/proline betaine ABC transporter permease subunit OpuAB
NZ_CP026362.1	3217185	3218441	-	CDS	gene	BV11031_RS16905	BV11031_RS16905	glycine/proline betaine ABC transporter ATP-binding protein OpuAA
NZ_CP026362.1	3219067	3220269	-	CDS	gene	niaP	BV11031_RS16910	niacin permease NiaP
NZ_CP026362.1	3220392	3221483	-	CDS	gene	BV11031_RS16915	BV11031_RS16915	toxic anion resistance protein
NZ_CP026362.1	3221499	3223112	-	CDS	gene	BV11031_RS16920	BV11031_RS16920	YceG family protein
NZ_CP026362.1	3223144	3223944	-	CDS	gene	BV11031_RS16925	BV11031_RS16925	HAD hydrolase family protein
NZ_CP026362.1	3223941	3225050	-	CDS	gene	BV11031_RS16930	BV11031_RS16930	cysteine protease StiP family protein
NZ_CP026362.1	3225052	3226368	-	CDS	gene	BV11031_RS16935	BV11031_RS16935	phosphoribosyltransferase domain-containing protein
NZ_CP026362.1	3226358	3227518	-	CDS	gene	BV11031_RS16940	BV11031_RS16940	HpcH/HpaI aldolase/citrate lyase family protein
NZ_CP026362.1	3227580	3228353	-	CDS	gene	BV11031_RS16945	BV11031_RS16945	TerC family protein
NZ_CP026362.1	3228405	3228983	-	CDS	gene	BV11031_RS16950	BV11031_RS16950	TerD family protein
NZ_CP026362.1	3229018	3229599	-	CDS	gene	BV11031_RS16955	BV11031_RS16955	TerD family protein
NZ_CP026362.1	3229623	3230225	-	CDS	gene	BV11031_RS16960	BV11031_RS16960	TerD family protein
NZ_CP026362.1	3230513	3231508	+	CDS	gene	BV11031_RS16965	BV11031_RS16965	LLM class flavin-dependent oxidoreductase
NZ_CP026362.1	3231547	3232389	-	CDS	gene	znuB	BV11031_RS16970	zinc ABC transporter permease ZnuB
NZ_CP026362.1	3232347	3233042	-	CDS	gene	znuC	BV11031_RS16975	zinc ABC transporter ATP-binding protein ZnuC
NZ_CP026362.1	3233103	3234104	-	CDS	gene	BV11031_RS16980	BV11031_RS16980	zinc ABC transporter substrate-binding protein
NZ_CP026362.1	3234286	3235977	-	CDS	gene	BV11031_RS16985	BV11031_RS16985	alpha-glucosidase
NZ_CP026362.1	3236000	3236776	-	CDS	gene	BV11031_RS16990	BV11031_RS16990	SDR family oxidoreductase
NZ_CP026362.1	3236884	3238005	-	CDS	gene	rapJ	BV11031_RS16995	response regulator aspartate phosphatase RapJ
NZ_CP026362.1	3238128	3238631	+	CDS	gene	BV11031_RS17000	BV11031_RS17000	M15 family metallopeptidase
NZ_CP026362.1	3238638	3239993	-	CDS	gene	BV11031_RS17005	BV11031_RS17005	DUF4901 domain-containing protein
NZ_CP026362.1	3240180	3241601	-	CDS	gene	BV11031_RS17010	BV11031_RS17010	DUF4901 domain-containing protein
NZ_CP026362.1	3241767	3241898	+	CDS	gene	BV11031_RS17015	BV11031_RS17015	hypothetical protein
NZ_CP026362.1	3241920	3242987	+	CDS	gene	BV11031_RS17020	BV11031_RS17020	DUF4352 domain-containing protein
NZ_CP026362.1	3243025	3243957	-	CDS	gene	BV11031_RS17025	BV11031_RS17025	aldo/keto reductase
NZ_CP026362.1	3244093	3244209	-	CDS	pseudogene	BV11031_RS17030	BV11031_RS17030	sodium ABC transporter permease
NZ_CP026362.1	3244203	3244355	+	CDS	pseudogene	BV11031_RS17035	BV11031_RS17035	GHKL domain-containing protein
NZ_CP026362.1	3244394	3245470	-	CDS	gene	BV11031_RS17040	BV11031_RS17040	SEC-C domain-containing protein
NZ_CP026362.1	3245704	3246087	+	CDS	gene	BV11031_RS17045	BV11031_RS17045	RDD family protein
NZ_CP026362.1	3246126	3246764	-	CDS	gene	BV11031_RS17050	BV11031_RS17050	triacylglycerol lipase
NZ_CP026362.1	3247559	3248125	+	CDS	gene	lmrA	BV11031_RS17055	transcriptional regulator LmrA
NZ_CP026362.1	3248181	3249620	+	CDS	gene	lmr(B)	BV11031_RS17060	lincomycin efflux MFS transporter Lmr(B)
NZ_CP026362.1	3249678	3250787	-	CDS	gene	BV11031_RS17065	BV11031_RS17065	aminotransferase class V-fold PLP-dependent enzyme
NZ_CP026362.1	3250867	3251514	+	CDS	gene	pcp	BV11031_RS17070	pyroglutamyl-peptidase I
NZ_CP026362.1	3251511	3252236	-	CDS	gene	tatC	BV11031_RS17075	twin-arginine translocase subunit TatC
NZ_CP026362.1	3252297	3252509	-	CDS	gene	tatAD	BV11031_RS17080	sec-independent protein translocase protein TatAD
NZ_CP026362.1	3252523	3254274	-	CDS	gene	phoD	BV11031_RS17085	alkaline phosphatase PhoD
NZ_CP026362.1	3254293	3254469	-	CDS	pseudogene	BV11031_RS17090	BV11031_RS17090	hypothetical protein
NZ_CP026362.1	3254549	3255280	-	CDS	gene	BV11031_RS17095	BV11031_RS17095	VWA domain-containing protein
NZ_CP026362.1	3255381	3255809	-	CDS	gene	BV11031_RS17100	BV11031_RS17100	cell wall hydrolase
NZ_CP026362.1	3255892	3257127	-	CDS	gene	BV11031_RS17105	BV11031_RS17105	serpin family protein
NZ_CP026362.1	3257238	3257624	+	CDS	gene	BV11031_RS17110	BV11031_RS17110	DUF2512 family protein
NZ_CP026362.1	3257880	3258035	-	CDS	pseudogene	BV11031_RS17115	BV11031_RS17115	ABC transporter permease
NZ_CP026362.1	3258032	3258556	-	CDS	pseudogene	BV11031_RS17120	BV11031_RS17120	response regulator transcription factor
NZ_CP026362.1	3258885	3260417	-	CDS	gene	garD	BV11031_RS17125	galactarate dehydratase
NZ_CP026362.1	3260509	3261210	-	CDS	gene	BV11031_RS17130	BV11031_RS17130	FadR family transcriptional regulator
NZ_CP026362.1	3261280	3262647	-	CDS	gene	gudD	BV11031_RS17135	glucarate dehydratase
NZ_CP026362.1	3262684	3264051	-	CDS	gene	gudP	BV11031_RS17140	glucarate transporter GudP
NZ_CP026362.1	3264136	3265602	-	CDS	gene	BV11031_RS17145	BV11031_RS17145	aldehyde dehydrogenase family protein
NZ_CP026362.1	3265635	3266561	-	CDS	gene	kdgD	BV11031_RS17150	5-dehydro-4-deoxyglucarate dehydratase
NZ_CP026362.1	3266786	3266887	-	CDS	pseudogene	BV11031_RS17155	BV11031_RS17155	transcriptional regulator
NZ_CP026362.1	3266892	3267200	+	CDS	pseudogene	BV11031_RS17160	BV11031_RS17160	alanine:cation symporter family protein
NZ_CP026362.1	3267212	3267322	-	CDS	pseudogene	BV11031_RS17165	BV11031_RS17165	homocysteine methyltransferase
NZ_CP026362.1	3267326	3268273	+	CDS	gene	mmuM	BV11031_RS17170	homocysteine S-methyltransferase
NZ_CP026362.1	3268394	3269806	+	CDS	gene	mmuP	BV11031_RS17175	S-methylmethionine permease
NZ_CP026362.1	3269844	3270911	-	CDS	gene	BV11031_RS17180	BV11031_RS17180	branched-chain amino acid aminotransferase
NZ_CP026362.1	3271113	3271388	-	CDS	gene	BV11031_RS17185	BV11031_RS17185	DUF1648 domain-containing protein
NZ_CP026362.1	3271422	3272129	-	CDS	gene	gamR	BV11031_RS17190	transcriptional regulator GamR
NZ_CP026362.1	3272347	3273096	+	CDS	gene	nagB	BV11031_RS17195	glucosamine-6-phosphate deaminase
NZ_CP026362.1	3273117	3275009	+	CDS	gene	BV11031_RS17200	BV11031_RS17200	PTS transporter subunit EIIC
NZ_CP026362.1	3275148	3276116	-	CDS	gene	BV11031_RS17205	BV11031_RS17205	rhodanese-related sulfurtransferase
NZ_CP026362.1	3276320	3276802	-	CDS	pseudogene	BV11031_RS17210	BV11031_RS17210	AraC family transcriptional regulator
NZ_CP026362.1	3276971	3277252	-	CDS	gene	BV11031_RS17215	BV11031_RS17215	hypothetical protein
NZ_CP026362.1	3277571	3278953	+	CDS	gene	gdhA	BV11031_RS17220	NADP-specific glutamate dehydrogenase
NZ_CP026362.1	3278996	3279787	-	CDS	gene	BV11031_RS17225	BV11031_RS17225	phosphatidylserine decarboxylase
NZ_CP026362.1	3279780	3280268	-	CDS	gene	BV11031_RS17230	BV11031_RS17230	DedA family protein
NZ_CP026362.1	3280259	3280792	-	CDS	gene	pssA	BV11031_RS17235	CDP-diacylglycerol--serine O-phosphatidyltransferase
NZ_CP026362.1	3280993	3281877	-	CDS	gene	BV11031_RS17240	BV11031_RS17240	alpha/beta hydrolase
NZ_CP026362.1	3282051	3282449	-	CDS	gene	BV11031_RS17245	BV11031_RS17245	DUF2606 family protein
NZ_CP026362.1	3282412	3283350	-	CDS	gene	BV11031_RS17250	BV11031_RS17250	serine protease
NZ_CP026362.1	3283491	3284645	-	CDS	gene	purT	BV11031_RS17255	phosphoribosylglycinamide formyltransferase 2
NZ_CP026362.1	3285008	3286882	+	CDS	gene	BV11031_RS17260	BV11031_RS17260	EndoU domain-containing protein
NZ_CP026362.1	3286961	3287287	+	CDS	gene	BV11031_RS17265	BV11031_RS17265	hypothetical protein
NZ_CP026362.1	3287676	3288587	+	CDS	gene	BV11031_RS17270	BV11031_RS17270	hypothetical protein
NZ_CP026362.1	3288650	3289075	+	CDS	gene	BV11031_RS17275	BV11031_RS17275	hypothetical protein
NZ_CP026362.1	3289104	3290357	-	CDS	gene	BV11031_RS17280	BV11031_RS17280	MFS transporter
NZ_CP026362.1	3290354	3291271	-	CDS	gene	BV11031_RS17285	BV11031_RS17285	MarR family transcriptional regulator
NZ_CP026362.1	3291363	3291611	-	CDS	gene	BV11031_RS17290	BV11031_RS17290	YbeF family protein
NZ_CP026362.1	3291906	3293240	+	CDS	gene	glpT	BV11031_RS17300	glycerol-3-phosphate transporter
NZ_CP026362.1	3293332	3294222	+	CDS	gene	BV11031_RS17305	BV11031_RS17305	glycerophosphodiester phosphodiesterase
NZ_CP026362.1	3294248	3295879	-	CDS	gene	BV11031_RS17310	BV11031_RS17310	Na/Pi cotransporter family protein
NZ_CP026362.1	3296233	3296499	+	CDS	gene	BV11031_RS17315	BV11031_RS17315	hypothetical protein
NZ_CP026362.1	3296539	3297792	-	CDS	gene	BV11031_RS17320	BV11031_RS17320	cytochrome P450
NZ_CP026362.1	3297956	3298759	+	CDS	gene	blaOXA	BV11031_RS17325	class D beta-lactamase
NZ_CP026362.1	3298791	3298982	-	CDS	gene	BV11031_RS17330	BV11031_RS17330	YbxH family protein
NZ_CP026362.1	3298997	3299245	-	CDS	gene	csgA	BV11031_RS17335	sigma-G-dependent sporulation-specific acid-soluble spore protein CsgA
NZ_CP026362.1	3299357	3300745	-	CDS	gene	BV11031_RS17340	BV11031_RS17340	amino acid permease
NZ_CP026362.1	3301021	3302205	-	CDS	gene	BV11031_RS17345	BV11031_RS17345	DUF4885 domain-containing protein
NZ_CP026362.1	3302338	3303195	+	CDS	gene	BV11031_RS17350	BV11031_RS17350	hypothetical protein
NZ_CP026362.1	3303292	3304062	+	CDS	gene	BV11031_RS17355	BV11031_RS17355	protein kinase
NZ_CP026362.1	3304019	3304249	-	CDS	gene	BV11031_RS17360	BV11031_RS17360	hypothetical protein
NZ_CP026362.1	3304368	3305354	-	CDS	gene	BV11031_RS17365	BV11031_RS17365	HAMP domain-containing histidine kinase
NZ_CP026362.1	3305351	3306022	-	CDS	gene	BV11031_RS17370	BV11031_RS17370	response regulator transcription factor
NZ_CP026362.1	3306024	3307001	-	CDS	gene	BV11031_RS17375	BV11031_RS17375	alpha/beta hydrolase
NZ_CP026362.1	3307137	3307967	+	CDS	gene	BV11031_RS17380	BV11031_RS17380	MerR family transcriptional regulator
NZ_CP026362.1	3307973	3308977	+	CDS	gene	BV11031_RS17385	BV11031_RS17385	serine hydrolase
NZ_CP026362.1	3309369	3309731	-	CDS	gene	BV11031_RS17390	BV11031_RS17390	DUF2294 domain-containing protein
NZ_CP026362.1	3309790	3310080	-	CDS	gene	BV11031_RS17395	BV11031_RS17395	hypothetical protein
NZ_CP026362.1	3310138	3310662	-	CDS	gene	BV11031_RS17400	BV11031_RS17400	carbonic anhydrase
NZ_CP026362.1	3310737	3313352	-	CDS	gene	BV11031_RS17405	BV11031_RS17405	YbcC family protein
NZ_CP026362.1	3313367	3314875	-	CDS	gene	BV11031_RS17410	BV11031_RS17410	NADH dehydrogenase subunit 5
NZ_CP026362.1	3315648	3316418	-	CDS	gene	BV11031_RS17415	BV11031_RS17415	SDR family oxidoreductase
NZ_CP026362.1	3316613	3317757	-	CDS	pseudogene	BV11031_RS17420	BV11031_RS17420	NADH:flavin oxidoreductase
NZ_CP026362.1	3318211	3320013	-	CDS	gene	glmS	BV11031_RS17425	glutamine--fructose-6-phosphate transaminase (isomerizing)
NZ_CP026362.1	3320445	3321791	-	CDS	gene	BV11031_RS17435	BV11031_RS17435	phosphoglucosamine mutase
NZ_CP026362.1	3321810	3323255	-	CDS	gene	cdaR	BV11031_RS17440	CdaA regulatory protein CdaR
NZ_CP026362.1	3323248	3324069	-	CDS	gene	cdaA	BV11031_RS17445	diadenylate cyclase CdaA
NZ_CP026362.1	3324229	3324855	-	CDS	gene	rsiW	BV11031_RS17450	anti-sigma-W factor RsiW
NZ_CP026362.1	3324869	3325432	-	CDS	gene	sigW	BV11031_RS17455	RNA polymerase sigma factor SigW
NZ_CP026362.1	3325661	3325732	-	exon	tRNA	BV11031_RS17460	BV11031_RS17460	tRNA-Gln
NZ_CP026362.1	3325737	3325821	-	exon	tRNA	BV11031_RS17465	BV11031_RS17465	tRNA-Tyr
NZ_CP026362.1	3325844	3325916	-	exon	tRNA	BV11031_RS17470	BV11031_RS17470	tRNA-Thr
NZ_CP026362.1	3325921	3325996	-	exon	tRNA	BV11031_RS17475	BV11031_RS17475	tRNA-Val
NZ_CP026362.1	3326000	3326074	-	exon	tRNA	BV11031_RS17480	BV11031_RS17480	tRNA-Glu
NZ_CP026362.1	3326256	3326711	+	CDS	gene	BV11031_RS17485	BV11031_RS17485	DUF523 domain-containing protein
NZ_CP026362.1	3326724	3327206	+	CDS	gene	BV11031_RS17490	BV11031_RS17490	GNAT family N-acetyltransferase
NZ_CP026362.1	3327315	3328232	+	CDS	gene	murQ	BV11031_RS17495	N-acetylmuramic acid 6-phosphate etherase
NZ_CP026362.1	3328246	3329097	+	CDS	gene	BV11031_RS17500	BV11031_RS17500	MurR/RpiR family transcriptional regulator
NZ_CP026362.1	3329123	3330490	+	CDS	gene	BV11031_RS17505	BV11031_RS17505	PTS transporter subunit EIIC
NZ_CP026362.1	3330547	3331872	+	CDS	gene	pbp4b	BV11031_RS17510	penicillin binding protein PBP4B
NZ_CP026362.1	3331901	3333829	+	CDS	gene	BV11031_RS17515	BV11031_RS17515	glycoside hydrolase family 3 C-terminal domain-containing protein
NZ_CP026362.1	3333843	3335087	+	CDS	gene	BV11031_RS17520	BV11031_RS17520	DUF1343 domain-containing protein
NZ_CP026362.1	3335276	3336865	+	CDS	gene	BV11031_RS17530	BV11031_RS17530	AraC family transcriptional regulator
NZ_CP026362.1	3336956	3337909	+	CDS	gene	feuA	BV11031_RS17535	iron ABC transporter substrate-binding protein FeuA
NZ_CP026362.1	3337929	3338933	+	CDS	gene	BV11031_RS17540	BV11031_RS17540	iron ABC transporter permease
NZ_CP026362.1	3338926	3339936	+	CDS	gene	BV11031_RS17545	BV11031_RS17545	iron ABC transporter permease
NZ_CP026362.1	3339933	3340679	+	CDS	gene	BV11031_RS17550	BV11031_RS17550	alpha/beta hydrolase
NZ_CP026362.1	3340689	3341609	-	CDS	gene	BV11031_RS17555	BV11031_RS17555	bile acid:sodium symporter family protein
NZ_CP026362.1	3341754	3343190	-	CDS	gene	BV11031_RS17560	BV11031_RS17560	SulP family inorganic anion transporter
NZ_CP026362.1	3344184	3344299	-	exon	rRNA	rrf	BV11031_RS17565	5S ribosomal RNA
NZ_CP026362.1	3344424	3347356	-	exon	rRNA	BV11031_RS17570	BV11031_RS17570	23S ribosomal RNA
NZ_CP026362.1	3347523	3349076	-	exon	rRNA	BV11031_RS17575	BV11031_RS17575	16S ribosomal RNA
NZ_CP026362.1	3349260	3349375	-	exon	rRNA	rrf	BV11031_RS17580	5S ribosomal RNA
NZ_CP026362.1	3349500	3352432	-	exon	rRNA	BV11031_RS17585	BV11031_RS17585	23S ribosomal RNA
NZ_CP026362.1	3352599	3354152	-	exon	rRNA	BV11031_RS17590	BV11031_RS17590	16S ribosomal RNA
NZ_CP026362.1	3354322	3354394	-	exon	tRNA	BV11031_RS17595	BV11031_RS17595	tRNA-Ala
NZ_CP026362.1	3354402	3354478	-	exon	tRNA	BV11031_RS17600	BV11031_RS17600	tRNA-Pro
NZ_CP026362.1	3354504	3354580	-	exon	tRNA	BV11031_RS17605	BV11031_RS17605	tRNA-Arg
NZ_CP026362.1	3354618	3354692	-	exon	tRNA	BV11031_RS17610	BV11031_RS17610	tRNA-Gly
NZ_CP026362.1	3355025	3355237	-	CDS	gene	BV11031_RS17615	BV11031_RS17615	transcriptional regulator
NZ_CP026362.1	3355230	3355457	-	CDS	gene	BV11031_RS17620	BV11031_RS17620	hypothetical protein
NZ_CP026362.1	3355563	3355895	+	CDS	gene	BV11031_RS17625	BV11031_RS17625	YolD-like family protein
NZ_CP026362.1	3355925	3356077	-	CDS	gene	BV11031_RS22685	BV11031_RS22685	hypothetical protein
NZ_CP026362.1	3356067	3357197	-	CDS	gene	BV11031_RS17630	BV11031_RS17630	tetratricopeptide repeat protein
NZ_CP026362.1	3357539	3358072	-	CDS	gene	BV11031_RS17635	BV11031_RS17635	hypothetical protein
NZ_CP026362.1	3358215	3359927	+	CDS	gene	BV11031_RS17640	BV11031_RS17640	ribonuclease YeeF family protein
NZ_CP026362.1	3359933	3360217	+	CDS	gene	BV11031_RS17645	BV11031_RS17645	hypothetical protein
NZ_CP026362.1	3360256	3361230	-	CDS	gene	BV11031_RS17650	BV11031_RS17650	LysM peptidoglycan-binding domain-containing protein
NZ_CP026362.1	3361275	3361697	-	CDS	gene	BV11031_RS17655	BV11031_RS17655	phage holin family protein
NZ_CP026362.1	3361743	3362636	-	CDS	gene	BV11031_RS17660	BV11031_RS17660	hypothetical protein
NZ_CP026362.1	3362727	3362891	-	CDS	gene	BV11031_RS17665	BV11031_RS17665	XkdX family protein
NZ_CP026362.1	3362888	3363217	-	CDS	gene	BV11031_RS17670	BV11031_RS17670	XkdW family protein
NZ_CP026362.1	3363229	3364986	-	CDS	gene	BV11031_RS17675	BV11031_RS17675	hypothetical protein
NZ_CP026362.1	3364990	3365262	-	CDS	gene	BV11031_RS17680	BV11031_RS17680	hypothetical protein
NZ_CP026362.1	3365259	3365837	-	CDS	gene	BV11031_RS17685	BV11031_RS17685	YmfQ family protein
NZ_CP026362.1	3365821	3366867	-	CDS	gene	BV11031_RS17690	BV11031_RS17690	baseplate J/gp47 family protein
NZ_CP026362.1	3366860	3367285	-	CDS	gene	BV11031_RS17695	BV11031_RS17695	DUF2634 domain-containing protein
NZ_CP026362.1	3367298	3367564	-	CDS	gene	BV11031_RS17700	BV11031_RS17700	DUF2577 family protein
NZ_CP026362.1	3367561	3368541	-	CDS	gene	BV11031_RS17705	BV11031_RS17705	hypothetical protein
NZ_CP026362.1	3368554	3369213	-	CDS	gene	BV11031_RS17710	BV11031_RS17710	LysM peptidoglycan-binding domain-containing protein
NZ_CP026362.1	3369206	3374551	-	CDS	gene	BV11031_RS17715	BV11031_RS17715	transglycosylase SLT domain-containing protein
NZ_CP026362.1	3374733	3375182	-	CDS	gene	BV11031_RS17720	BV11031_RS17720	phage portal protein
NZ_CP026362.1	3375330	3375434	+	CDS	gene	BV11031_RS22690	BV11031_RS22690	putative holin-like toxin
NZ_CP026362.1	3375716	3376159	-	CDS	gene	BV11031_RS17730	BV11031_RS17730	phage tail tube protein
NZ_CP026362.1	3376161	3377561	-	CDS	gene	BV11031_RS17735	BV11031_RS17735	phage tail sheath subtilisin-like domain-containing protein
NZ_CP026362.1	3377562	3377753	-	CDS	gene	BV11031_RS17740	BV11031_RS17740	hypothetical protein
NZ_CP026362.1	3377750	3378187	-	CDS	gene	BV11031_RS17745	BV11031_RS17745	hypothetical protein
NZ_CP026362.1	3378200	3378700	-	CDS	gene	BV11031_RS17750	BV11031_RS17750	HK97 gp10 family phage protein
NZ_CP026362.1	3378697	3379059	-	CDS	gene	BV11031_RS17755	BV11031_RS17755	YqbH/XkdH family protein
NZ_CP026362.1	3379056	3379448	-	CDS	gene	BV11031_RS17760	BV11031_RS17760	DUF3199 family protein
NZ_CP026362.1	3379454	3379771	-	CDS	gene	BV11031_RS17765	BV11031_RS17765	hypothetical protein
NZ_CP026362.1	3379782	3380717	-	CDS	gene	BV11031_RS17770	BV11031_RS17770	phage major capsid protein
NZ_CP026362.1	3380749	3381933	-	CDS	gene	BV11031_RS17775	BV11031_RS17775	terminase
NZ_CP026362.1	3381957	3382541	-	CDS	gene	BV11031_RS17780	BV11031_RS17780	hypothetical protein
NZ_CP026362.1	3382558	3383502	-	CDS	gene	BV11031_RS17785	BV11031_RS17785	phage head morphogenesis protein
NZ_CP026362.1	3383499	3385031	-	CDS	gene	BV11031_RS17790	BV11031_RS17790	phage portal protein
NZ_CP026362.1	3385036	3386343	-	CDS	gene	BV11031_RS17795	BV11031_RS17795	PBSX family phage terminase large subunit
NZ_CP026362.1	3386340	3387230	-	CDS	gene	BV11031_RS17800	BV11031_RS17800	hypothetical protein
NZ_CP026362.1	3387278	3387526	-	CDS	gene	BV11031_RS17805	BV11031_RS17805	hypothetical protein
NZ_CP026362.1	3387659	3388270	-	CDS	gene	BV11031_RS17810	BV11031_RS17810	protein Mom
NZ_CP026362.1	3388267	3388782	-	CDS	gene	BV11031_RS17815	BV11031_RS17815	ParB N-terminal domain-containing protein
NZ_CP026362.1	3388838	3389311	-	CDS	gene	BV11031_RS17820	BV11031_RS17820	hypothetical protein
NZ_CP026362.1	3389378	3389722	-	CDS	gene	BV11031_RS17825	BV11031_RS17825	hypothetical protein
NZ_CP026362.1	3389818	3389985	-	CDS	gene	BV11031_RS22695	BV11031_RS22695	hypothetical protein
NZ_CP026362.1	3390511	3391083	-	CDS	gene	BV11031_RS17835	BV11031_RS17835	hypothetical protein
NZ_CP026362.1	3391346	3391507	-	CDS	gene	BV11031_RS17840	BV11031_RS17840	hypothetical protein
NZ_CP026362.1	3391688	3392074	-	CDS	gene	BV11031_RS17845	BV11031_RS17845	ArpU family transcriptional regulator
NZ_CP026362.1	3392145	3393563	-	CDS	gene	BV11031_RS17850	BV11031_RS17850	hypothetical protein
NZ_CP026362.1	3393567	3394100	-	CDS	gene	BV11031_RS17855	BV11031_RS17855	ImmA/IrrE family metallo-endopeptidase
NZ_CP026362.1	3394124	3394642	-	CDS	gene	BV11031_RS17860	BV11031_RS17860	hypothetical protein
NZ_CP026362.1	3394747	3394950	-	CDS	gene	BV11031_RS17865	BV11031_RS17865	hypothetical protein
NZ_CP026362.1	3395020	3395200	-	CDS	pseudogene	BV11031_RS17870	BV11031_RS17870	hypothetical protein
NZ_CP026362.1	3395327	3396022	-	CDS	gene	BV11031_RS17875	BV11031_RS17875	hypothetical protein
NZ_CP026362.1	3396004	3396450	-	CDS	gene	BV11031_RS17880	BV11031_RS17880	RusA family crossover junction endodeoxyribonuclease
NZ_CP026362.1	3396551	3396745	-	CDS	gene	fbpA	BV11031_RS17885	Fur-regulated basic protein FbpA
NZ_CP026362.1	3396764	3398062	-	CDS	gene	dnaB	BV11031_RS17890	replicative DNA helicase
NZ_CP026362.1	3398037	3398318	-	CDS	gene	BV11031_RS17895	BV11031_RS17895	hypothetical protein
NZ_CP026362.1	3398332	3399090	-	CDS	gene	BV11031_RS17900	BV11031_RS17900	hypothetical protein
NZ_CP026362.1	3399295	3399996	-	CDS	gene	BV11031_RS17905	BV11031_RS17905	MBL fold metallo-hydrolase
NZ_CP026362.1	3399993	3400733	-	CDS	gene	bet	BV11031_RS17910	phage recombination protein Bet
NZ_CP026362.1	3400726	3400977	-	CDS	gene	BV11031_RS17915	BV11031_RS17915	hypothetical protein
NZ_CP026362.1	3400974	3402962	-	CDS	gene	BV11031_RS17920	BV11031_RS17920	AAA family ATPase
NZ_CP026362.1	3402959	3403144	-	CDS	gene	BV11031_RS17925	BV11031_RS17925	hypothetical protein
NZ_CP026362.1	3403560	3403724	-	CDS	gene	BV11031_RS22700	BV11031_RS22700	hypothetical protein
NZ_CP026362.1	3403725	3403985	-	CDS	gene	BV11031_RS17930	BV11031_RS17930	hypothetical protein
NZ_CP026362.1	3403975	3404508	-	CDS	gene	BV11031_RS17935	BV11031_RS17935	helix-turn-helix transcriptional regulator
NZ_CP026362.1	3404573	3404764	-	CDS	gene	BV11031_RS17940	BV11031_RS17940	helix-turn-helix domain-containing protein
NZ_CP026362.1	3404780	3405028	-	CDS	gene	BV11031_RS17945	BV11031_RS17945	helix-turn-helix transcriptional regulator
NZ_CP026362.1	3405194	3405520	+	CDS	gene	BV11031_RS17950	BV11031_RS17950	helix-turn-helix transcriptional regulator
NZ_CP026362.1	3405751	3406356	+	CDS	gene	BV11031_RS17955	BV11031_RS17955	hypothetical protein
NZ_CP026362.1	3406436	3406969	+	CDS	gene	BV11031_RS17960	BV11031_RS17960	ImmA/IrrE family metallo-endopeptidase
NZ_CP026362.1	3406956	3408140	+	CDS	gene	BV11031_RS17965	BV11031_RS17965	tyrosine-type recombinase/integrase
NZ_CP026362.1	3408248	3408320	-	exon	tRNA	BV11031_RS17970	BV11031_RS17970	tRNA-Thr
NZ_CP026362.1	3408323	3408397	-	exon	tRNA	BV11031_RS17975	BV11031_RS17975	tRNA-Asn
NZ_CP026362.1	3408442	3408557	-	exon	rRNA	rrf	BV11031_RS17980	5S ribosomal RNA
NZ_CP026362.1	3408682	3411614	-	exon	rRNA	BV11031_RS17985	BV11031_RS17985	23S ribosomal RNA
